productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extAttack3
89728,Swoop! Teleporter,Swoop Teleporter,https://tcgplayer-cdn.tcgplayer.com/product/89728_200w.jpg,3,1428,https://cpt.tcgcsv.com/BVK,2024-04-11T17:52:57.513,1,92/109,Uncommon,Trainer,,,"Search your deck for a Basic Pokemon (excluding Pokemon-ex) and switch it with 1 of your Basic Pokemon (excluding Pokemon-ex) in play. <em> (Any cards attached to that Pokemon, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> Place the first Basic Pokemon in the discard pile.  Shuffle your deck afterward.",,,,,16.65,40.0,44.0,34.98,,Reverse Holofoil,,
89933,Togepi,Togepi,https://tcgplayer-cdn.tcgplayer.com/product/89933_200w.jpg,3,1428,https://cpt.tcgcsv.com/H-K,2024-04-11T17:52:57.627,1,50/109,Uncommon,Colorless,40,Basic,,"[1] Yawn 
<br>The Defending Pokemon is now Asleep.",F,None,1,5.56,6.31,9.75,5.86,,Normal,"[2] Mini-Metronome 
<br>Flip a coin.  If heads, choose 1 of the Defending Pokemon's attacks.  Mini-Metronome copies that attack except for its Energy cost. (You must still do anything else required for that attack.) <i> (No matter what type that Pokemon is, Togepi's type is still Colorless.)</i>  Togepi performs that attack.",
89933,Togepi,Togepi,https://tcgplayer-cdn.tcgplayer.com/product/89933_200w.jpg,3,1428,https://cpt.tcgcsv.com/H-K,2024-04-11T17:52:57.627,1,50/109,Uncommon,Colorless,40,Basic,,"[1] Yawn 
<br>The Defending Pokemon is now Asleep.",F,None,1,58.0,69.99,101.6,69.98,,Reverse Holofoil,"[2] Mini-Metronome 
<br>Flip a coin.  If heads, choose 1 of the Defending Pokemon's attacks.  Mini-Metronome copies that attack except for its Energy cost. (You must still do anything else required for that attack.) <i> (No matter what type that Pokemon is, Togepi's type is still Colorless.)</i>  Togepi performs that attack.",
89942,Togetic,Togetic,https://tcgplayer-cdn.tcgplayer.com/product/89942_200w.jpg,3,1428,https://cpt.tcgcsv.com/S-K,2024-04-11T17:52:57.783,1,14/109,Holo Rare,Colorless,70,Stage 1,"<b>Poke-BODY</b> Holy Shield <br>
<br>Prevent all effects of attacks, including damage, done to Togetic by your opponent's Pokemon that has Dark in its name.",[2] Dive (30),L,F,1,64.98,66.55,79.99,65.42,,Holofoil,"[3] Rainbow Moves
<br>Choose 1 of your opponent's Benched Pokemon's attacks.  Rainbow Moves copies that attack except for its Energy cost.  (You must still do anything else required for that attack.)  <i>(No matter what type that Pokemon is, Togetic's type is still Colorless.)</i>  Togetic performs that attack.",
89942,Togetic,Togetic,https://tcgplayer-cdn.tcgplayer.com/product/89942_200w.jpg,3,1428,https://cpt.tcgcsv.com/S-K,2024-04-11T17:52:57.783,1,14/109,Holo Rare,Colorless,70,Stage 1,"<b>Poke-BODY</b> Holy Shield <br>
<br>Prevent all effects of attacks, including damage, done to Togetic by your opponent's Pokemon that has Dark in its name.",[2] Dive (30),L,F,1,89.15,189.08,289.0,40.47,,Reverse Holofoil,"[3] Rainbow Moves
<br>Choose 1 of your opponent's Benched Pokemon's attacks.  Rainbow Moves copies that attack except for its Energy cost.  (You must still do anything else required for that attack.)  <i>(No matter what type that Pokemon is, Togetic's type is still Colorless.)</i>  Togetic performs that attack.",
89965,Torchic Star,Torchic Star,https://tcgplayer-cdn.tcgplayer.com/product/89965_200w.jpg,3,1428,https://cpt.tcgcsv.com/k_K,2025-02-19T18:24:29.403,1,108/109,Ultra Rare,Fire,70,Basic,,"[R] Fireworks (20) 
<br>Flip a coin.  If tails, discard a Fire Energy card attached to Torchic Star.",W,None,1,25000.0,37500.0,49999.99,,,Holofoil,"[RR] Spring Back (20+) 
<br>If your opponent has only 1 Prize card left, this attack does 20 damage plus 50 more damage and the Defending Pokemon is now Confused.",
90046,Treecko Star,Treecko Star,https://tcgplayer-cdn.tcgplayer.com/product/90046_200w.jpg,3,1428,https://cpt.tcgcsv.com/X0L,2024-04-11T17:52:58.007,1,109/109,Ultra Rare,Grass,70,Basic,,[1] Tackle (10),R,W,1,,,,,,,"[2] Spring Back (20+) 
<br>If your opponent has only 1 Prize card left, this attack does 20 damage plus 50 more damage and the Defending Pokemon is now Poisoned.",
90310,Venture Bomb,Venture Bomb,https://tcgplayer-cdn.tcgplayer.com/product/90310_200w.jpg,3,1428,https://cpt.tcgcsv.com/d8L,2024-04-11T17:52:58.153,1,93/109,Uncommon,Trainer,,,"Flip a coin.  If heads, put 1 damage counter on 1 of your opponent's Pokemon.  If tails, put 1 damage counter on 1 of your Pokemon.",,,,,0.99,1.75,4.75,1.78,,Normal,,
90310,Venture Bomb,Venture Bomb,https://tcgplayer-cdn.tcgplayer.com/product/90310_200w.jpg,3,1428,https://cpt.tcgcsv.com/d8L,2024-04-11T17:52:58.153,1,93/109,Uncommon,Trainer,,,"Flip a coin.  If heads, put 1 damage counter on 1 of your opponent's Pokemon.  If tails, put 1 damage counter on 1 of your Pokemon.",,,,,23.99,24.99,35.0,19.06,15.99,Reverse Holofoil,,
90415,Voltorb,Voltorb,https://tcgplayer-cdn.tcgplayer.com/product/90415_200w.jpg,3,1428,https://cpt.tcgcsv.com/kbL,2024-04-11T17:52:58.333,1,80/109,Common,Lightning,40,Basic,,"[1] Psycho Waves 
<br>Discard an Energy card attached to Voltorb.  The Defending Pokemon is now Confused.",F,None,1,0.3,0.97,11.56,1.61,11.56,Normal,"[1] Thunder Wave (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",
90415,Voltorb,Voltorb,https://tcgplayer-cdn.tcgplayer.com/product/90415_200w.jpg,3,1428,https://cpt.tcgcsv.com/kbL,2024-04-11T17:52:58.333,1,80/109,Common,Lightning,40,Basic,,"[1] Psycho Waves 
<br>Discard an Energy card attached to Voltorb.  The Defending Pokemon is now Confused.",F,None,1,19.07,22.75,47.0,27.03,,Reverse Holofoil,"[1] Thunder Wave (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",
90634,Wooper,Wooper,https://tcgplayer-cdn.tcgplayer.com/product/90634_200w.jpg,3,1428,https://cpt.tcgcsv.com/JgL,2024-04-11T17:52:58.69,1,81/109,Common,Water,50,Basic,"<b>Poke-BODY</b> Saturation<br>
<br>When you attach a Water Energy card from your hand to Wooper, remove all Special Conditions and 1 damage counter from Wooper.",[W] Wave Splash (10),G,None,1,0.5,1.21,10.88,1.09,,Normal,,
90634,Wooper,Wooper,https://tcgplayer-cdn.tcgplayer.com/product/90634_200w.jpg,3,1428,https://cpt.tcgcsv.com/JgL,2024-04-11T17:52:58.69,1,81/109,Common,Water,50,Basic,"<b>Poke-BODY</b> Saturation<br>
<br>When you attach a Water Energy card from your hand to Wooper, remove all Special Conditions and 1 damage counter from Wooper.",[W] Wave Splash (10),G,None,1,24.99,33.7,42.4,49.78,,Reverse Holofoil,,
90683,Yanma,Yanma,https://tcgplayer-cdn.tcgplayer.com/product/90683_200w.jpg,3,1428,https://cpt.tcgcsv.com/HhL,2024-04-11T17:52:58.863,1,28/109,Rare,Grass,70,Basic,,"[1] Quick Charge
<br>Search your deck for up to 4 different types of basic Energy cards, show them to your opponent, and put them into your hand.  Shuffle your deck afterward.",L,F,1,3.94,4.04,4.13,4.15,,Normal,"[1] Swift (20) 
<br>This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on the Defending Pokemon.",
90683,Yanma,Yanma,https://tcgplayer-cdn.tcgplayer.com/product/90683_200w.jpg,3,1428,https://cpt.tcgcsv.com/HhL,2024-04-11T17:52:58.863,1,28/109,Rare,Grass,70,Basic,,"[1] Quick Charge
<br>Search your deck for up to 4 different types of basic Energy cards, show them to your opponent, and put them into your hand.  Shuffle your deck afterward.",L,F,1,21.45,32.3,47.0,31.99,,Reverse Holofoil,"[1] Swift (20) 
<br>This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on the Defending Pokemon.",
90771,Zubat,Zubat,https://tcgplayer-cdn.tcgplayer.com/product/90771_200w.jpg,3,1428,https://cpt.tcgcsv.com/rkL,2024-12-19T15:22:03.163,1,82/109,Common,Grass,50,Basic,,"[1] Dark Streak 
<br>Flip a coin.  If heads, each Defending Pokemon is now Paralyzed.",P,None,1,0.23,0.54,2.0,0.52,,Normal,"[1G] Ambush (20+) 
<br>Flip a coin.  If heads, this attack does 20 damage plus 10 more damage.",
90771,Zubat,Zubat,https://tcgplayer-cdn.tcgplayer.com/product/90771_200w.jpg,3,1428,https://cpt.tcgcsv.com/rkL,2024-12-19T15:22:03.163,1,82/109,Common,Grass,50,Basic,,"[1] Dark Streak 
<br>Flip a coin.  If heads, each Defending Pokemon is now Paralyzed.",P,None,1,13.99,19.95,39.99,10.66,,Reverse Holofoil,"[1G] Ambush (20+) 
<br>Flip a coin.  If heads, this attack does 20 damage plus 10 more damage.",
98578,Team Rocket Returns Booster Pack,Team Rocket Returns Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/98578_200w.jpg,3,1428,https://cpt.tcgcsv.com/BrP,2017-07-22T16:55:40.627,1,,,,,,,,,,,1999.99,1999.99,1999.99,,,Normal,,
98579,Team Rocket Returns Booster Box,Team Rocket Returns Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/98579_200w.jpg,3,1428,https://cpt.tcgcsv.com/CrP,2015-05-06T14:52:05.003,1,,,,,,,,,,,,,,,,,,
