cleanName,groupId,groupName,productId,subTypeName,extCardType,extNumber,extRarity,releaseDate,releaseYear,marketPrice
Arcanine,1663,Base Set (Shadowless),107018,Unlimited,Fire,023/102,Uncommon,1999-01-09,1999,16.48
Beedrill,1663,Base Set (Shadowless),107012,1st Edition,Grass,017/102,Rare,1999-01-09,1999,121.24
Beedrill,1663,Base Set (Shadowless),107012,Unlimited,Grass,017/102,Rare,1999-01-09,1999,23.97
Bill,1663,Base Set (Shadowless),107088,1st Edition,Trainer,091/102,Common,1999-01-09,1999,25.66
Bill,1663,Base Set (Shadowless),107088,Unlimited,Trainer,091/102,Common,1999-01-09,1999,1.45
Blastoise,1663,Base Set (Shadowless),106997,1st Edition Holofoil,Water,002/102,Holo Rare,1999-01-09,1999,597.77
Blastoise,1663,Base Set (Shadowless),106997,Unlimited Holofoil,Water,002/102,Holo Rare,1999-01-09,1999,873.99
Bulbasaur,1663,Base Set (Shadowless),107041,1st Edition,Grass,044/102,Common,1999-01-09,1999,205.02
Bulbasaur,1663,Base Set (Shadowless),107041,Unlimited,Grass,044/102,Common,1999-01-09,1999,11.97
Caterpie,1663,Base Set (Shadowless),107042,1st Edition,Grass,045/102,Common,1999-01-09,1999,46.25
Caterpie,1663,Base Set (Shadowless),107042,Unlimited,Grass,045/102,Common,1999-01-09,1999,3.53
Chansey,1663,Base Set (Shadowless),106998,1st Edition Holofoil,Psychic,003/102,Holo Rare,1999-01-09,1999,193.07
Chansey,1663,Base Set (Shadowless),106998,Unlimited Holofoil,Psychic,003/102,Holo Rare,1999-01-09,1999,109.95
Charizard,1663,Base Set (Shadowless),106999,Unlimited Holofoil,Fire,004/102,Holo Rare,1999-01-09,1999,1923.19
Charmander,1663,Base Set (Shadowless),107043,1st Edition,Fire,046/102,Common,1999-01-09,1999,88.82
Charmander,1663,Base Set (Shadowless),107043,Unlimited,Fire,046/102,Common,1999-01-09,1999,5.76
Charmeleon,1663,Base Set (Shadowless),107021,1st Edition,Fire,024/102,Uncommon,1999-01-09,1999,162.91
Charmeleon,1663,Base Set (Shadowless),107021,Unlimited,Fire,024/102,Uncommon,1999-01-09,1999,10.97
Clefairy,1663,Base Set (Shadowless),107001,1st Edition Holofoil,Colorless,005/102,Holo Rare,1999-01-09,1999,299.0
Clefairy,1663,Base Set (Shadowless),107001,Unlimited Holofoil,Colorless,005/102,Holo Rare,1999-01-09,1999,133.79
Clefairy Doll,1663,Base Set (Shadowless),107067,1st Edition,Trainer,070/102,Rare,1999-01-09,1999,42.0
Clefairy Doll,1663,Base Set (Shadowless),107067,Unlimited,Trainer,070/102,Rare,1999-01-09,1999,8.67
Computer Search,1663,Base Set (Shadowless),107068,1st Edition,Trainer,071/102,Rare,1999-01-09,1999,110.42
Computer Search,1663,Base Set (Shadowless),107068,Unlimited,Trainer,071/102,Rare,1999-01-09,1999,6.43
Defender,1663,Base Set (Shadowless),107077,1st Edition,Trainer,080/102,Uncommon,1999-01-09,1999,15.22
Defender,1663,Base Set (Shadowless),107077,Unlimited,Trainer,080/102,Uncommon,1999-01-09,1999,2.21
Devolution Spray,1663,Base Set (Shadowless),107069,1st Edition,Trainer,072/102,Rare,1999-01-09,1999,50.69
Devolution Spray,1663,Base Set (Shadowless),107069,Unlimited,Trainer,072/102,Rare,1999-01-09,1999,6.15
Dewgong,1663,Base Set (Shadowless),107022,1st Edition,Water,025/102,Uncommon,1999-01-09,1999,21.5
Dewgong,1663,Base Set (Shadowless),107022,Unlimited,Water,025/102,Uncommon,1999-01-09,1999,4.78
Diglett,1663,Base Set (Shadowless),107044,1st Edition,Fighting,047/102,Common,1999-01-09,1999,16.77
Diglett,1663,Base Set (Shadowless),107044,Unlimited,Fighting,047/102,Common,1999-01-09,1999,1.05
Doduo,1663,Base Set (Shadowless),107045,1st Edition,Colorless,048/102,Common,1999-01-09,1999,13.6
Doduo,1663,Base Set (Shadowless),107045,Unlimited,Colorless,048/102,Common,1999-01-09,1999,1.68
Double Colorless Energy,1663,Base Set (Shadowless),107099,1st Edition,Special Energy,096/102,Uncommon,1999-01-09,1999,45.07
Double Colorless Energy,1663,Base Set (Shadowless),107099,Unlimited,Special Energy,096/102,Uncommon,1999-01-09,1999,12.86
Dragonair,1663,Base Set (Shadowless),107013,1st Edition,Colorless,018/102,Rare,1999-01-09,1999,554.98
Dragonair,1663,Base Set (Shadowless),107013,Unlimited,Colorless,018/102,Rare,1999-01-09,1999,49.11
Dratini,1663,Base Set (Shadowless),107023,1st Edition,Colorless,026/102,Uncommon,1999-01-09,1999,55.23
Dratini,1663,Base Set (Shadowless),107023,Unlimited,Colorless,026/102,Uncommon,1999-01-09,1999,4.8
Drowzee,1663,Base Set (Shadowless),107046,1st Edition,Psychic,049/102,Common,1999-01-09,1999,14.78
Drowzee,1663,Base Set (Shadowless),107046,Unlimited,Psychic,049/102,Common,1999-01-09,1999,1.3
Dugtrio,1663,Base Set (Shadowless),107014,1st Edition,Fighting,019/102,Rare,1999-01-09,1999,84.27
Dugtrio,1663,Base Set (Shadowless),107014,Unlimited,Fighting,019/102,Rare,1999-01-09,1999,13.86
Electabuzz,1663,Base Set (Shadowless),107015,1st Edition,Lightning,020/102,Rare,1999-01-09,1999,120.96
Electabuzz,1663,Base Set (Shadowless),107015,Unlimited,Lightning,020/102,Rare,1999-01-09,1999,17.6
Electrode,1663,Base Set (Shadowless),107016,1st Edition,Lightning,021/102,Rare,1999-01-09,1999,77.0
Electrode,1663,Base Set (Shadowless),107016,Unlimited,Lightning,021/102,Rare,1999-01-09,1999,14.52
Energy Removal,1663,Base Set (Shadowless),107089,1st Edition,Trainer,092/102,Common,1999-01-09,1999,14.62
Energy Removal,1663,Base Set (Shadowless),107089,Unlimited,Trainer,092/102,Common,1999-01-09,1999,0.8
Energy Retrieval,1663,Base Set (Shadowless),107078,1st Edition,Trainer,081/102,Uncommon,1999-01-09,1999,17.07
Energy Retrieval,1663,Base Set (Shadowless),107078,Unlimited,Trainer,081/102,Uncommon,1999-01-09,1999,0.77
Farfetchd,1663,Base Set (Shadowless),107024,1st Edition,Colorless,027/102,Uncommon,1999-01-09,1999,39.65
Farfetchd,1663,Base Set (Shadowless),107024,Unlimited,Colorless,027/102,Uncommon,1999-01-09,1999,5.19
Fighting Energy,1663,Base Set (Shadowless),107093,1st Edition,Basic Energy,097/102,Common,1999-01-09,1999,4.92
Fighting Energy,1663,Base Set (Shadowless),107093,Unlimited,Basic Energy,097/102,Common,1999-01-09,1999,0.57
Fire Energy,1663,Base Set (Shadowless),107094,1st Edition,Basic Energy,098/102,Common,1999-01-09,1999,6.67
Fire Energy,1663,Base Set (Shadowless),107094,Unlimited,Basic Energy,098/102,Common,1999-01-09,1999,0.74
Full Heal,1663,Base Set (Shadowless),107079,1st Edition,Trainer,082/102,Uncommon,1999-01-09,1999,9.33
Full Heal,1663,Base Set (Shadowless),107079,Unlimited,Trainer,082/102,Uncommon,1999-01-09,1999,2.01
Gastly,1663,Base Set (Shadowless),107047,1st Edition,Psychic,050/102,Common,1999-01-09,1999,24.93
Gastly,1663,Base Set (Shadowless),107047,Unlimited,Psychic,050/102,Common,1999-01-09,1999,2.94
Grass Energy,1663,Base Set (Shadowless),107095,1st Edition,Basic Energy,099/102,Common,1999-01-09,1999,10.73
Grass Energy,1663,Base Set (Shadowless),107095,Unlimited,Basic Energy,099/102,Common,1999-01-09,1999,0.6
Growlithe,1663,Base Set (Shadowless),107025,1st Edition,Fire,028/102,Uncommon,1999-01-09,1999,70.49
Growlithe,1663,Base Set (Shadowless),107025,Unlimited,Fire,028/102,Uncommon,1999-01-09,1999,3.97
Gust of Wind,1663,Base Set (Shadowless),107090,1st Edition,Trainer,093/102,Common,1999-01-09,1999,22.4
Gust of Wind,1663,Base Set (Shadowless),107090,Unlimited,Trainer,093/102,Common,1999-01-09,1999,0.8
Gyarados,1663,Base Set (Shadowless),107000,1st Edition Holofoil,Water,006/102,Holo Rare,1999-01-09,1999,225.0
Gyarados,1663,Base Set (Shadowless),107000,Unlimited Holofoil,Water,006/102,Holo Rare,1999-01-09,1999,110.78
Haunter,1663,Base Set (Shadowless),107026,1st Edition,Psychic,029/102,Uncommon,1999-01-09,1999,59.09
Haunter,1663,Base Set (Shadowless),107026,Unlimited,Psychic,029/102,Uncommon,1999-01-09,1999,6.29
Hitmonchan,1663,Base Set (Shadowless),107002,1st Edition Holofoil,Fighting,007/102,Holo Rare,1999-01-09,1999,427.35
Hitmonchan,1663,Base Set (Shadowless),107002,Unlimited Holofoil,Fighting,007/102,Holo Rare,1999-01-09,1999,51.17
Impostor Professor Oak,1663,Base Set (Shadowless),107070,1st Edition,Trainer,073/102,Rare,1999-01-09,1999,71.69
Impostor Professor Oak,1663,Base Set (Shadowless),107070,Unlimited,Trainer,073/102,Rare,1999-01-09,1999,10.38
Item Finder,1663,Base Set (Shadowless),107072,1st Edition,Trainer,074/102,Rare,1999-01-09,1999,67.08
Item Finder,1663,Base Set (Shadowless),107072,Unlimited,Trainer,074/102,Rare,1999-01-09,1999,13.34
Ivysaur,1663,Base Set (Shadowless),107027,1st Edition,Grass,030/102,Uncommon,1999-01-09,1999,99.7
Ivysaur,1663,Base Set (Shadowless),107027,Unlimited,Grass,030/102,Uncommon,1999-01-09,1999,11.7
Jynx,1663,Base Set (Shadowless),107028,1st Edition,Psychic,031/102,Uncommon,1999-01-09,1999,39.01
Jynx,1663,Base Set (Shadowless),107028,Unlimited,Psychic,031/102,Uncommon,1999-01-09,1999,3.38
Kadabra,1663,Base Set (Shadowless),107029,1st Edition,Psychic,032/102,Uncommon,1999-01-09,1999,60.56
Kadabra,1663,Base Set (Shadowless),107029,Unlimited,Psychic,032/102,Uncommon,1999-01-09,1999,9.55
Kakuna,1663,Base Set (Shadowless),107030,1st Edition,Grass,033/102,Uncommon,1999-01-09,1999,17.1
Kakuna,1663,Base Set (Shadowless),107030,Unlimited,Grass,033/102,Uncommon,1999-01-09,1999,2.16
Koffing,1663,Base Set (Shadowless),107048,1st Edition,Grass,051/102,Common,1999-01-09,1999,17.05
Koffing,1663,Base Set (Shadowless),107048,Unlimited,Grass,051/102,Common,1999-01-09,1999,3.08
Lass,1663,Base Set (Shadowless),107071,1st Edition,Trainer,075/102,Rare,1999-01-09,1999,105.0
Lass,1663,Base Set (Shadowless),107071,Unlimited,Trainer,075/102,Rare,1999-01-09,1999,5.06
Lightning Energy,1663,Base Set (Shadowless),107097,1st Edition,Basic Energy,100/102,Common,1999-01-09,1999,6.01
Lightning Energy,1663,Base Set (Shadowless),107097,Unlimited,Basic Energy,100/102,Common,1999-01-09,1999,0.8
Machoke,1663,Base Set (Shadowless),107031,1st Edition,Fighting,034/102,Uncommon,1999-01-09,1999,41.31
Machoke,1663,Base Set (Shadowless),107031,Unlimited,Fighting,034/102,Uncommon,1999-01-09,1999,2.41
Machop,1663,Base Set (Shadowless),107049,1st Edition,Fighting,052/102,Common,1999-01-09,1999,13.75
Machop,1663,Base Set (Shadowless),107049,Unlimited,Fighting,052/102,Common,1999-01-09,1999,0.85
Magikarp,1663,Base Set (Shadowless),107032,1st Edition,Water,035/102,Uncommon,1999-01-09,1999,93.6
Magikarp,1663,Base Set (Shadowless),107032,Unlimited,Water,035/102,Uncommon,1999-01-09,1999,8.73
Magmar,1663,Base Set (Shadowless),107033,1st Edition,Fire,036/102,Uncommon,1999-01-09,1999,22.44
Magmar,1663,Base Set (Shadowless),107033,Unlimited,Fire,036/102,Uncommon,1999-01-09,1999,4.94
Magnemite,1663,Base Set (Shadowless),107050,1st Edition,Lightning,053/102,Common,1999-01-09,1999,15.76
Magnemite,1663,Base Set (Shadowless),107050,Unlimited,Lightning,053/102,Common,1999-01-09,1999,1.5
Magneton,1663,Base Set (Shadowless),107003,1st Edition Holofoil,Lightning,009/102,Holo Rare,1999-01-09,1999,207.06
Magneton,1663,Base Set (Shadowless),107003,Unlimited Holofoil,Lightning,009/102,Holo Rare,1999-01-09,1999,47.17
Maintenance,1663,Base Set (Shadowless),107080,1st Edition,Trainer,083/102,Uncommon,1999-01-09,1999,10.29
Maintenance,1663,Base Set (Shadowless),107080,Unlimited,Trainer,083/102,Uncommon,1999-01-09,1999,2.2
Metapod,1663,Base Set (Shadowless),107051,1st Edition,Grass,054/102,Common,1999-01-09,1999,12.98
Metapod,1663,Base Set (Shadowless),107051,Unlimited,Grass,054/102,Common,1999-01-09,1999,3.89
Mewtwo,1663,Base Set (Shadowless),107005,Unlimited Holofoil,Psychic,010/102,Holo Rare,1999-01-09,1999,210.55
Nidoking,1663,Base Set (Shadowless),107006,1st Edition Holofoil,Grass,011/102,Holo Rare,1999-01-09,1999,230.69
Nidoking,1663,Base Set (Shadowless),107006,Unlimited Holofoil,Grass,011/102,Holo Rare,1999-01-09,1999,113.66
Nidoran M,1663,Base Set (Shadowless),107052,1st Edition,Grass,055/102,Common,1999-01-09,1999,15.4
Nidoran M,1663,Base Set (Shadowless),107052,Unlimited,Grass,055/102,Common,1999-01-09,1999,1.36
Nidorino,1663,Base Set (Shadowless),107034,1st Edition,Grass,037/102,Uncommon,1999-01-09,1999,29.24
Nidorino,1663,Base Set (Shadowless),107034,Unlimited,Grass,037/102,Uncommon,1999-01-09,1999,6.7
Ninetales,1663,Base Set (Shadowless),107008,1st Edition Holofoil,Fire,012/102,Holo Rare,1999-01-09,1999,391.99
Ninetales,1663,Base Set (Shadowless),107008,Unlimited Holofoil,Fire,012/102,Holo Rare,1999-01-09,1999,121.27
Onix,1663,Base Set (Shadowless),107053,1st Edition,Fighting,056/102,Common,1999-01-09,1999,21.12
Onix,1663,Base Set (Shadowless),107053,Unlimited,Fighting,056/102,Common,1999-01-09,1999,1.63
Pidgeotto,1663,Base Set (Shadowless),107017,1st Edition,Colorless,022/102,Rare,1999-01-09,1999,88.66
Pidgeotto,1663,Base Set (Shadowless),107017,Unlimited,Colorless,022/102,Rare,1999-01-09,1999,21.03
Pidgey,1663,Base Set (Shadowless),107054,1st Edition,Colorless,057/102,Common,1999-01-09,1999,20.39
Pidgey,1663,Base Set (Shadowless),107054,Unlimited,Colorless,057/102,Common,1999-01-09,1999,4.14
Pikachu,1663,Base Set (Shadowless),107055,1st Edition,Lightning,058/102,Common,1999-01-09,1999,190.69
Pikachu,1663,Base Set (Shadowless),107055,Unlimited,Lightning,058/102,Common,1999-01-09,1999,21.61
Pikachu Red Cheeks,1663,Base Set (Shadowless),147229,1st Edition,Lightning,058/102,Common,1999-01-09,1999,299.99
Pikachu Red Cheeks,1663,Base Set (Shadowless),147229,Unlimited,Lightning,058/102,Common,1999-01-09,1999,46.24
PlusPower,1663,Base Set (Shadowless),107081,1st Edition,Trainer,084/102,Uncommon,1999-01-09,1999,15.53
PlusPower,1663,Base Set (Shadowless),107081,Unlimited,Trainer,084/102,Uncommon,1999-01-09,1999,1.88
Pokedex,1663,Base Set (Shadowless),107084,1st Edition,Trainer,087/102,Uncommon,1999-01-09,1999,22.11
Pokedex,1663,Base Set (Shadowless),107084,Unlimited,Trainer,087/102,Uncommon,1999-01-09,1999,1.61
Pokemon Breeder,1663,Base Set (Shadowless),107074,1st Edition,Trainer,076/102,Rare,1999-01-09,1999,48.03
Pokemon Breeder,1663,Base Set (Shadowless),107074,Unlimited,Trainer,076/102,Rare,1999-01-09,1999,11.18
Pokemon Center,1663,Base Set (Shadowless),107082,1st Edition,Trainer,085/102,Uncommon,1999-01-09,1999,14.04
Pokemon Center,1663,Base Set (Shadowless),107082,Unlimited,Trainer,085/102,Uncommon,1999-01-09,1999,2.96
Pokemon Flute,1663,Base Set (Shadowless),107083,1st Edition,Trainer,086/102,Uncommon,1999-01-09,1999,17.17
Pokemon Flute,1663,Base Set (Shadowless),107083,Unlimited,Trainer,086/102,Uncommon,1999-01-09,1999,4.51
Pokemon Trader,1663,Base Set (Shadowless),107073,1st Edition,Trainer,077/102,Rare,1999-01-09,1999,62.33
Pokemon Trader,1663,Base Set (Shadowless),107073,Unlimited,Trainer,077/102,Rare,1999-01-09,1999,7.4
Poliwag,1663,Base Set (Shadowless),107056,1st Edition,Water,059/102,Common,1999-01-09,1999,13.77
Poliwag,1663,Base Set (Shadowless),107056,Unlimited,Water,059/102,Common,1999-01-09,1999,2.13
Poliwhirl,1663,Base Set (Shadowless),107035,1st Edition,Water,038/102,Uncommon,1999-01-09,1999,26.53
Poliwhirl,1663,Base Set (Shadowless),107035,Unlimited,Water,038/102,Uncommon,1999-01-09,1999,4.97
Poliwrath,1663,Base Set (Shadowless),107007,1st Edition Holofoil,Water,013/102,Holo Rare,1999-01-09,1999,299.0
Poliwrath,1663,Base Set (Shadowless),107007,Unlimited Holofoil,Water,013/102,Holo Rare,1999-01-09,1999,70.04
Ponyta,1663,Base Set (Shadowless),107057,1st Edition,Fire,060/102,Common,1999-01-09,1999,18.29
Ponyta,1663,Base Set (Shadowless),107057,Unlimited,Fire,060/102,Common,1999-01-09,1999,1.28
Porygon,1663,Base Set (Shadowless),107036,1st Edition,Colorless,039/102,Uncommon,1999-01-09,1999,23.78
Porygon,1663,Base Set (Shadowless),107036,Unlimited,Colorless,039/102,Uncommon,1999-01-09,1999,6.47
Potion,1663,Base Set (Shadowless),107091,1st Edition,Trainer,094/102,Common,1999-01-09,1999,19.1
Potion,1663,Base Set (Shadowless),107091,Unlimited,Trainer,094/102,Common,1999-01-09,1999,0.57
Professor Oak,1663,Base Set (Shadowless),107085,1st Edition,Trainer,088/102,Uncommon,1999-01-09,1999,33.48
Professor Oak,1663,Base Set (Shadowless),107085,Unlimited,Trainer,088/102,Uncommon,1999-01-09,1999,3.89
Psychic Energy,1663,Base Set (Shadowless),107096,1st Edition,Basic Energy,101/102,Common,1999-01-09,1999,8.16
Psychic Energy,1663,Base Set (Shadowless),107096,Unlimited,Basic Energy,101/102,Common,1999-01-09,1999,1.03
Raichu,1663,Base Set (Shadowless),107009,1st Edition Holofoil,Lightning,014/102,Holo Rare,1999-01-09,1999,320.0
Raichu,1663,Base Set (Shadowless),107009,Unlimited Holofoil,Lightning,014/102,Holo Rare,1999-01-09,1999,131.66
Raticate,1663,Base Set (Shadowless),107037,1st Edition,Colorless,040/102,Uncommon,1999-01-09,1999,19.77
Raticate,1663,Base Set (Shadowless),107037,Unlimited,Colorless,040/102,Uncommon,1999-01-09,1999,5.97
Rattata,1663,Base Set (Shadowless),107058,1st Edition,Colorless,061/102,Common,1999-01-09,1999,16.63
Rattata,1663,Base Set (Shadowless),107058,Unlimited,Colorless,061/102,Common,1999-01-09,1999,1.36
Revive,1663,Base Set (Shadowless),107086,1st Edition,Trainer,089/102,Uncommon,1999-01-09,1999,20.44
Revive,1663,Base Set (Shadowless),107086,Unlimited,Trainer,089/102,Uncommon,1999-01-09,1999,4.8
Sandshrew,1663,Base Set (Shadowless),107059,1st Edition,Fighting,062/102,Common,1999-01-09,1999,20.49
Sandshrew,1663,Base Set (Shadowless),107059,Unlimited,Fighting,062/102,Common,1999-01-09,1999,2.21
Scoop Up,1663,Base Set (Shadowless),107075,1st Edition,Trainer,078/102,Rare,1999-01-09,1999,80.52
Scoop Up,1663,Base Set (Shadowless),107075,Unlimited,Trainer,078/102,Rare,1999-01-09,1999,9.92
Seel,1663,Base Set (Shadowless),107038,1st Edition,Water,041/102,Uncommon,1999-01-09,1999,16.61
Seel,1663,Base Set (Shadowless),107038,Unlimited,Water,041/102,Uncommon,1999-01-09,1999,3.56
Squirtle,1663,Base Set (Shadowless),107060,1st Edition,Water,063/102,Common,1999-01-09,1999,132.8
Squirtle,1663,Base Set (Shadowless),107060,Unlimited,Water,063/102,Common,1999-01-09,1999,12.11
Starmie,1663,Base Set (Shadowless),107061,1st Edition,Water,064/102,Common,1999-01-09,1999,29.54
Starmie,1663,Base Set (Shadowless),107061,Unlimited,Water,064/102,Common,1999-01-09,1999,1.84
Staryu,1663,Base Set (Shadowless),107062,1st Edition,Water,065/102,Common,1999-01-09,1999,11.81
Staryu,1663,Base Set (Shadowless),107062,Unlimited,Water,065/102,Common,1999-01-09,1999,1.03
Super Energy Removal,1663,Base Set (Shadowless),107076,1st Edition,Trainer,079/102,Rare,1999-01-09,1999,180.09
Super Energy Removal,1663,Base Set (Shadowless),107076,Unlimited,Trainer,079/102,Rare,1999-01-09,1999,5.66
Super Potion,1663,Base Set (Shadowless),107087,1st Edition,Trainer,090/102,Uncommon,1999-01-09,1999,15.18
Super Potion,1663,Base Set (Shadowless),107087,Unlimited,Trainer,090/102,Uncommon,1999-01-09,1999,1.28
Switch,1663,Base Set (Shadowless),107092,1st Edition,Trainer,095/102,Common,1999-01-09,1999,21.84
Switch,1663,Base Set (Shadowless),107092,Unlimited,Trainer,095/102,Common,1999-01-09,1999,0.85
Tangela,1663,Base Set (Shadowless),107063,1st Edition,Grass,066/102,Common,1999-01-09,1999,19.95
Tangela,1663,Base Set (Shadowless),107063,Unlimited,Grass,066/102,Common,1999-01-09,1999,1.72
Venusaur,1663,Base Set (Shadowless),107010,1st Edition Holofoil,Grass,015/102,Holo Rare,1999-01-09,1999,71.88
Venusaur,1663,Base Set (Shadowless),107010,Unlimited Holofoil,Grass,015/102,Holo Rare,1999-01-09,1999,602.49
Voltorb,1663,Base Set (Shadowless),107064,1st Edition,Lightning,067/102,Common,1999-01-09,1999,18.14
Voltorb,1663,Base Set (Shadowless),107064,Unlimited,Lightning,067/102,Common,1999-01-09,1999,3.44
Vulpix,1663,Base Set (Shadowless),107065,1st Edition,Fire,068/102,Common,1999-01-09,1999,27.41
Vulpix,1663,Base Set (Shadowless),107065,Unlimited,Fire,068/102,Common,1999-01-09,1999,3.03
Wartortle,1663,Base Set (Shadowless),107039,1st Edition,Water,042/102,Uncommon,1999-01-09,1999,118.33
Wartortle,1663,Base Set (Shadowless),107039,Unlimited,Water,042/102,Uncommon,1999-01-09,1999,14.3
Water Energy,1663,Base Set (Shadowless),107098,1st Edition,Basic Energy,102/102,Common,1999-01-09,1999,10.62
Water Energy,1663,Base Set (Shadowless),107098,Unlimited,Basic Energy,102/102,Common,1999-01-09,1999,0.84
Weedle,1663,Base Set (Shadowless),107066,1st Edition,Grass,069/102,Common,1999-01-09,1999,39.12
Weedle,1663,Base Set (Shadowless),107066,Unlimited,Grass,069/102,Common,1999-01-09,1999,1.95
Zapdos,1663,Base Set (Shadowless),107011,1st Edition Holofoil,Lightning,016/102,Holo Rare,1999-01-09,1999,225.75
Zapdos,1663,Base Set (Shadowless),107011,Unlimited Holofoil,Lightning,016/102,Holo Rare,1999-01-09,1999,174.97
Bellsprout,635,Jungle,45152,1st Edition,Grass,49/64,Common,1999-06-16,1999,0.87
Bellsprout,635,Jungle,45152,Unlimited,Grass,49/64,Common,1999-06-16,1999,0.28
Butterfree,635,Jungle,45136,1st Edition,Grass,33/64,Uncommon,1999-06-16,1999,5.91
Butterfree,635,Jungle,45136,Unlimited,Grass,33/64,Uncommon,1999-06-16,1999,0.94
Clefable 1,635,Jungle,45120,1st Edition Holofoil,Colorless,01/64,Holo Rare,1999-06-16,1999,57.9
Clefable 1,635,Jungle,45120,Unlimited Holofoil,Colorless,01/64,Holo Rare,1999-06-16,1999,28.74
Clefable 17,635,Jungle,106979,1st Edition,Colorless,17/64,Rare,1999-06-16,1999,11.97
Clefable 17,635,Jungle,106979,Unlimited,Colorless,17/64,Rare,1999-06-16,1999,4.28
Cubone,635,Jungle,45153,1st Edition,Fighting,50/64,Common,1999-06-16,1999,2.54
Cubone,635,Jungle,45153,Unlimited,Fighting,50/64,Common,1999-06-16,1999,0.42
Dodrio,635,Jungle,45137,1st Edition,Colorless,34/64,Uncommon,1999-06-16,1999,1.99
Dodrio,635,Jungle,45137,Unlimited,Colorless,34/64,Uncommon,1999-06-16,1999,0.79
Eevee,635,Jungle,45154,1st Edition,Colorless,51/64,Common,1999-06-16,1999,7.71
Eevee,635,Jungle,45154,Unlimited,Colorless,51/64,Common,1999-06-16,1999,0.82
Electrode 18,635,Jungle,106980,1st Edition,Lightning,18/64,Rare,1999-06-16,1999,21.56
Electrode 18,635,Jungle,106980,Unlimited,Lightning,18/64,Rare,1999-06-16,1999,5.46
Electrode 2,635,Jungle,45128,1st Edition Holofoil,Lightning,02/64,Holo Rare,1999-06-16,1999,52.09
Electrode 2,635,Jungle,45128,Unlimited Holofoil,Lightning,02/64,Holo Rare,1999-06-16,1999,23.25
